Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,O'Connell st/Princes st North,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
16/11/2018 11:00,376,1013,3269,1151,603,2685,1528,1030,1280
16/11/2018 12:00,636,1157,4140,1539,736,3323,1969,1377,1353
16/11/2018 13:00,698,1557,4840,2021,1046,3976,2420,1494,1380
16/11/2018 14:00,567,1315,4216,1993,912,3349,2055,1347,1231
16/11/2018 15:00,545,1229,4226,1944,908,3602,2170,1311,1385
16/11/2018 16:00,594,1382,4693,1926,975,4013,2336,1614,1296
16/11/2018 17:00,586,1558,4847,2042,1026,4005,2444,1749,1599
16/11/2018 18:00,667,1017,4022,1681,877,3443,2220,1431,1282
16/11/2018 19:00,547,544,2658,1201,621,2451,1745,1160,1151
16/11/2018 20:00,427,381,1669,978,357,1827,1397,1085,953
16/11/2018 21:00,293,329,1126,722,271,1338,1198,941,1000
16/11/2018 22:00,243,256,670,692,177,1181,1081,1009,917
16/11/2018 23:00,255,396,477,971,133,1167,986,1123,838
17/11/2018 00:00,169,304,307,712,124,684,525,1209,806
17/11/2018 01:00,89,232,205,513,91,563,328,946,792
17/11/2018 02:00,62,267,113,642,33,489,302,745,587
17/11/2018 03:00,63,124,112,373,36,475,229,940,728
17/11/2018 04:00,40,98,72,131,25,245,101,192,172
17/11/2018 05:00,14,62,61,43,23,137,82,111,102
17/11/2018 06:00,34,88,160,65,46,255,236,157,187
17/11/2018 07:00,39,138,343,213,72,362,426,569,268
17/11/2018 08:00,78,290,757,458,103,787,592,537,475
17/11/2018 09:00,146,521,1726,672,268,1337,913,888,700
17/11/2018 10:00,287,910,2664,922,550,2088,1260,717,1011
17/11/2018 11:00,404,1658,3518,1338,725,2968,1482,1066,1182
17/11/2018 12:00,507,1675,4156,1613,957,3361,1745,1186,1165
17/11/2018 13:00,616,1588,4898,1939,1101,3875,1784,1303,1390
17/11/2018 14:00,727,2004,5335,2294,1148,4070,2038,1339,1602
17/11/2018 15:00,662,2037,5363,2217,1113,4030,2127,1483,1645
17/11/2018 16:00,699,1938,5564,2102,1072,4082,2182,1595,1523
17/11/2018 17:00,641,1667,4782,2077,991,3880,2209,1487,1655
17/11/2018 18:00,578,1172,3782,1676,828,3130,1834,1249,1351
17/11/2018 19:00,534,574,2367,1396,595,2266,1538,1255,1243
17/11/2018 20:00,345,297,1264,1106,317,1451,1205,891,805
17/11/2018 21:00,368,470,868,1032,263,1364,1131,1150,1036
17/11/2018 22:00,281,386,557,884,140,1230,1163,933,1034
17/11/2018 23:00,205,388,453,775,1,1155,871,1015,1058
18/11/2018 00:00,155,391,224,607,0,738,604,1035,1078
18/11/2018 01:00,120,480,170,582,1,659,484,929,1331
18/11/2018 02:00,91,462,182,624,0,816,572,1303,1244
18/11/2018 03:00,127,391,184,468,47,892,595,1160,1372
18/11/2018 04:00,54,240,111,99,34,402,289,576,557
18/11/2018 05:00,15,104,60,17,13,154,85,151,170
18/11/2018 06:00,26,75,94,30,38,183,131,106,159
18/11/2018 07:00,22,79,129,75,35,166,206,208,175
18/11/2018 08:00,52,97,277,121,62,328,327,553,284
18/11/2018 09:00,133,251,734,280,134,745,647,431,476
18/11/2018 10:00,205,587,1662,518,188,1381,868,669,890
18/11/2018 11:00,294,937,2815,952,507,1926,1163,1029,1322
18/11/2018 12:00,472,1411,3692,1372,821,1220,1360,1107,1326
18/11/2018 13:00,599,1654,4445,1720,941,0,1721,1105,1386
18/11/2018 14:00,563,1623,4810,2022,1046,0,1508,1170,1322
18/11/2018 15:00,568,1657,4981,2051,1068,0,1590,1201,1422
18/11/2018 16:00,584,1676,4739,2114,1038,0,1740,1446,1516
18/11/2018 17:00,510,1304,3913,1749,912,1877,1571,1557,1138
18/11/2018 18:00,451,709,3025,1357,772,2235,1442,1595,1352
18/11/2018 19:00,317,347,1631,1334,429,1649,1278,1502,1000
18/11/2018 20:00,277,182,912,1475,314,1178,1030,1041,954
18/11/2018 21:00,213,156,543,865,153,902,765,941,785
18/11/2018 22:00,141,153,304,561,146,720,629,1119,575
18/11/2018 23:00,96,122,189,579,89,456,403,612,397
19/11/2018 00:00,59,95,97,205,42,249,157,480,241
19/11/2018 01:00,14,80,67,158,15,156,90,560,139
19/11/2018 02:00,16,44,27,97,10,100,63,554,91
19/11/2018 03:00,13,38,33,103,13,90,49,158,64
19/11/2018 04:00,10,49,51,50,12,63,48,532,65
19/11/2018 05:00,21,43,102,47,21,132,75,1274,95
19/11/2018 06:00,47,172,314,486,67,313,438,665,305
19/11/2018 07:00,89,475,634,931,139,701,912,808,687
19/11/2018 08:00,285,1173,1488,2046,338,1607,1599,1362,1156
19/11/2018 09:00,273,879,1876,1298,363,1706,1475,1086,1031
19/11/2018 10:00,320,818,2289,1279,410,1878,1355,787,997
19/11/2018 11:00,345,823,2871,1373,479,2397,1397,926,1140
19/11/2018 12:00,559,1122,3679,1595,712,3004,1702,947,1360
19/11/2018 13:00,671,1428,4106,2053,1078,3454,1780,1176,1529
19/11/2018 14:00,493,975,3708,1951,850,2830,1633,1447,1369
19/11/2018 15:00,439,841,3659,2044,758,2987,1651,1268,1531
19/11/2018 16:00,520,920,3646,2440,760,3228,1892,1664,1232
19/11/2018 17:00,577,1103,3815,2684,844,3407,2162,1719,1671
19/11/2018 18:00,474,660,2816,1707,696,2522,1654,1730,1342
19/11/2018 19:00,405,91,1525,780,442,1641,1279,1515,989
19/11/2018 20:00,239,48,924,418,267,1023,851,1141,857
19/11/2018 21:00,178,101,459,302,157,666,645,1107,636
19/11/2018 22:00,116,138,315,491,78,488,553,1474,508
19/11/2018 23:00,76,104,176,445,62,436,509,1102,498
20/11/2018 00:00,33,86,70,324,36,141,136,1078,155
20/11/2018 01:00,18,38,38,224,11,90,31,465,112
20/11/2018 02:00,10,75,22,143,6,90,34,550,77
20/11/2018 03:00,14,44,50,42,14,84,90,749,93
20/11/2018 04:00,6,21,33,7,12,58,47,60,42
20/11/2018 05:00,12,27,66,28,23,88,49,67,68
20/11/2018 06:00,46,120,251,359,64,271,425,567,312
20/11/2018 07:00,88,443,617,689,130,671,841,702,624
20/11/2018 08:00,292,1126,1437,1308,281,1566,1598,1216,1103
20/11/2018 09:00,320,799,1546,1146,305,1460,1256,937,805
20/11/2018 10:00,308,906,2065,1052,306,1619,1148,813,930
20/11/2018 11:00,377,831,2584,1238,388,1718,1226,916,962
20/11/2018 12:00,568,1082,3267,1237,602,2238,1477,912,986
20/11/2018 13:00,617,1423,3979,1281,880,3117,1713,1157,1155
20/11/2018 14:00,494,1007,3147,1173,609,2441,1449,1404,870
20/11/2018 15:00,366,881,2768,877,413,2019,1198,932,707
20/11/2018 16:00,476,899,3122,1098,524,2578,1587,1262,947
20/11/2018 17:00,483,1074,3505,1342,736,1781,1809,1656,1252
20/11/2018 18:00,441,754,2923,1125,538,1551,1410,1282,968
20/11/2018 19:00,346,367,1472,822,295,1273,1049,1270,612
20/11/2018 20:00,214,170,684,593,180,878,808,1343,522
20/11/2018 21:00,164,116,507,546,136,685,624,1225,606
20/11/2018 22:00,116,115,350,505,94,598,581,663,444
20/11/2018 23:00,70,103,202,233,70,395,369,525,422
21/11/2018 00:00,42,64,78,135,39,146,112,311,121
21/11/2018 01:00,19,69,29,53,12,51,48,328,57
21/11/2018 02:00,12,47,28,14,8,44,39,55,62
21/11/2018 03:00,7,31,7,14,4,46,27,404,36
21/11/2018 04:00,8,31,27,7,9,48,28,143,20
21/11/2018 05:00,10,27,63,20,23,88,68,41,35
21/11/2018 06:00,41,81,167,69,42,208,361,195,167
21/11/2018 07:00,89,340,605,136,108,538,733,684,464
21/11/2018 08:00,256,718,1197,441,215,1217,1264,991,842
21/11/2018 09:00,291,668,1552,537,321,1515,1405,1279,999
21/11/2018 10:00,212,527,1701,558,292,1412,1073,1589,900
21/11/2018 11:00,249,495,1940,660,303,1484,960,1412,759
21/11/2018 12:00,505,696,2508,951,454,2286,1475,1231,853
21/11/2018 13:00,616,981,3513,1543,853,3097,1867,1575,1137
21/11/2018 14:00,463,800,2819,1499,708,2639,1544,1456,1012
21/11/2018 15:00,374,778,2980,1394,615,2619,1470,1415,1027
21/11/2018 16:00,475,965,3449,1331,662,2809,1650,1457,964
21/11/2018 17:00,486,1081,3390,1619,686,3064,1804,1583,868
21/11/2018 18:00,538,877,2709,2352,769,2314,1775,1480,1219
21/11/2018 19:00,415,537,1863,1764,479,1724,1291,1424,1158
21/11/2018 20:00,284,238,1143,1615,293,1207,1040,1179,1098
21/11/2018 21:00,199,150,447,1237,18,864,728,948,746
21/11/2018 22:00,173,150,371,1007,104,699,651,699,811
21/11/2018 23:00,111,134,182,599,78,485,424,524,559
22/11/2018 00:00,60,87,69,177,29,192,172,344,236
22/11/2018 01:00,29,45,46,98,11,124,88,962,214
22/11/2018 02:00,14,71,27,36,8,115,50,737,180
22/11/2018 03:00,16,39,25,23,11,78,52,195,86
22/11/2018 04:00,11,34,77,14,8,60,54,93,60
22/11/2018 05:00,12,21,94,37,26,113,83,114,81
22/11/2018 06:00,50,123,298,248,67,354,450,401,342
22/11/2018 07:00,79,490,567,1267,145,681,899,897,855
22/11/2018 08:00,294,1229,1668,1467,358,1794,1604,1206,1280
22/11/2018 09:00,292,1055,2053,1279,438,1736,1452,1080,1228
22/11/2018 10:00,300,1069,2761,1281,365,2072,1438,845,1006
22/11/2018 11:00,385,1003,3645,1416,453,2523,1470,908,1305
22/11/2018 12:00,581,1246,4128,1886,795,3287,1874,1198,1120
22/11/2018 13:00,684,1573,4535,2133,1133,3846,2121,1082,1475
22/11/2018 14:00,490,1183,3912,1836,952,3234,1685,1178,1231
22/11/2018 15:00,490,1223,4160,2101,833,3215,1707,1351,1346
22/11/2018 16:00,552,1349,4426,2279,906,3586,2043,1473,1298
22/11/2018 17:00,694,1618,5064,2096,1098,3551,2279,1758,2017
22/11/2018 18:00,558,1563,4524,2056,982,2820,1884,1555,1574
22/11/2018 19:00,456,1098,3058,1698,725,2411,1582,1184,1157
22/11/2018 20:00,353,649,2156,1722,354,1892,1203,1124,1137
22/11/2018 21:00,232,145,1001,1564,150,1102,1121,826,862
22/11/2018 22:00,175,186,512,992,97,911,800,873,917
22/11/2018 23:00,112,261,247,662,58,678,496,1374,779
23/11/2018 00:00,64,126,152,194,42,340,232,527,310
23/11/2018 01:00,32,71,64,69,36,187,118,747,237
23/11/2018 02:00,19,74,50,105,16,176,102,1231,196
23/11/2018 03:00,11,55,78,69,13,182,75,112,159
23/11/2018 04:00,9,57,32,37,19,67,39,506,78
23/11/2018 05:00,17,45,77,23,25,142,79,65,98
23/11/2018 06:00,57,151,279,187,64,360,513,437,383
23/11/2018 07:00,119,543,664,572,151,724,963,670,722
23/11/2018 08:00,266,1207,1601,1155,339,1788,1590,1405,1044
23/11/2018 09:00,308,1135,2346,1096,468,2091,1417,1251,1063
23/11/2018 10:00,327,1514,3731,1478,627,2602,1411,1829,1440
23/11/2018 11:00,402,1412,4232,1724,805,3341,1662,1728,1557
23/11/2018 12:00,711,1954,5313,2118,1157,4023,1982,1371,1960
23/11/2018 13:00,728,2308,6153,2394,1230,4506,2354,1740,1635
23/11/2018 14:00,566,1848,5428,2238,1137,4130,2103,1371,1351
23/11/2018 15:00,594,1832,5568,2211,1083,4408,2137,1460,1717
23/11/2018 16:00,631,1954,5917,2390,1154,4624,2390,1608,1686
23/11/2018 17:00,717,2083,6531,2295,1175,4630,2577,1799,1697
23/11/2018 18:00,697,1645,5681,2312,1105,4099,2171,1490,1628
23/11/2018 19:00,597,1221,3961,2047,813,3024,1686,1165,1221
23/11/2018 20:00,532,526,2940,2017,616,2213,1404,950,1325
23/11/2018 21:00,389,243,1593,1618,397,1562,1171,1071,802
23/11/2018 22:00,244,237,871,1485,248,1143,1058,1029,962
23/11/2018 23:00,211,372,415,1192,151,949,876,1462,961
24/11/2018 00:00,139,247,267,557,94,616,518,837,790
24/11/2018 01:00,120,254,138,458,76,477,363,666,646
24/11/2018 02:00,62,169,137,469,47,412,353,808,490
24/11/2018 03:00,81,171,106,219,53,387,282,298,618
24/11/2018 04:00,31,87,74,66,30,174,91,113,160
24/11/2018 05:00,17,71,80,26,27,121,92,144,105
24/11/2018 06:00,32,103,194,48,50,239,221,136,177
24/11/2018 07:00,38,140,306,90,62,373,372,271,285
24/11/2018 08:00,90,279,637,305,102,797,508,388,424
24/11/2018 09:00,187,585,1545,620,279,1285,868,806,671
24/11/2018 10:00,292,1031,2589,1130,531,725,1115,750,834
24/11/2018 11:00,387,1314,3529,1614,794,1950,1292,983,1172
24/11/2018 12:00,523,1644,5041,2465,973,3404,1678,1116,1422
24/11/2018 13:00,694,1820,5491,2706,1220,3978,1671,1166,1537
24/11/2018 14:00,668,2088,6176,2732,1195,2195,2120,1408,1522
24/11/2018 15:00,683,2127,6201,2627,1273,0,1970,1391,2091
24/11/2018 16:00,669,2273,6085,2523,1233,0,2165,1562,1874
24/11/2018 17:00,664,2012,5284,2242,1095,3871,2091,1473,1569
24/11/2018 18:00,553,1172,4074,1784,835,3239,1818,1352,1350
24/11/2018 19:00,486,781,2587,1538,650,2289,1604,1120,1134
24/11/2018 20:00,414,573,1533,1076,399,1692,1388,928,1216
24/11/2018 21:00,294,468,933,1041,242,1378,1117,958,1119
24/11/2018 22:00,229,371,551,986,146,1189,995,1029,955
24/11/2018 23:00,194,364,339,758,86,991,942,1117,1105
25/11/2018 00:00,145,307,191,619,1,670,533,1050,774
25/11/2018 01:00,89,263,178,754,1,545,389,733,817
25/11/2018 02:00,70,208,164,607,0,525,465,529,910
25/11/2018 03:00,83,227,129,549,23,561,574,451,958
25/11/2018 04:00,55,138,94,205,24,243,120,204,271
25/11/2018 05:00,16,46,53,28,8,114,55,189,107
25/11/2018 06:00,24,77,79,36,28,155,130,110,67
25/11/2018 07:00,43,54,106,43,40,194,186,184,142
25/11/2018 08:00,44,113,248,140,60,298,326,464,190
25/11/2018 09:00,128,256,756,432,119,732,548,337,424
25/11/2018 10:00,200,589,1623,752,304,1224,737,454,677
25/11/2018 11:00,243,971,2902,1371,570,1985,1125,605,1015
25/11/2018 12:00,424,1632,4068,1745,412,2484,1223,819,1137
25/11/2018 13:00,510,1667,4814,2133,729,3138,1413,962,1402
25/11/2018 14:00,553,1874,4883,2426,1046,3390,1445,1122,1497
25/11/2018 15:00,489,2143,5206,2560,1048,3570,1636,1142,1531
25/11/2018 16:00,558,2696,5006,2440,1043,3449,1620,1112,1581
25/11/2018 17:00,504,1710,4325,1830,901,3081,1446,1190,1472
25/11/2018 18:00,421,893,3111,1726,607,2158,1335,940,987
25/11/2018 19:00,327,437,1483,1396,375,1647,1204,807,975
25/11/2018 20:00,255,274,892,1133,227,1082,881,604,737
25/11/2018 21:00,158,143,431,988,130,800,668,537,665
25/11/2018 22:00,104,138,390,687,126,661,565,466,622
25/11/2018 23:00,73,132,205,719,62,500,370,774,432
26/11/2018 00:00,68,51,117,191,31,234,202,378,247
26/11/2018 01:00,26,53,79,70,23,151,69,261,153
26/11/2018 02:00,8,42,22,30,7,134,59,264,123
26/11/2018 03:00,10,27,23,32,11,78,37,147,67
26/11/2018 04:00,7,67,58,37,9,107,47,280,63
26/11/2018 05:00,14,39,110,22,17,140,71,201,80
26/11/2018 06:00,50,169,288,299,68,330,442,402,342
26/11/2018 07:00,98,529,672,811,138,741,905,674,605
26/11/2018 08:00,296,1232,1671,1251,292,1723,1601,1157,1226
26/11/2018 09:00,300,975,2110,898,425,1707,1500,997,1323
26/11/2018 10:00,326,1067,2710,1138,521,2043,1326,1018,1076
26/11/2018 11:00,325,1012,3319,1026,496,2577,1341,1418,1185
26/11/2018 12:00,523,1419,4408,1397,851,3349,1727,1180,1396
26/11/2018 13:00,683,1613,5195,2034,1048,3835,2016,1462,1465
26/11/2018 14:00,529,1216,4163,2222,891,3089,1637,1327,1141
26/11/2018 15:00,401,1158,4198,2123,748,2880,1661,1263,1265
26/11/2018 16:00,483,1228,4364,2680,843,2712,1874,1485,1196
26/11/2018 17:00,583,1343,4597,2771,928,3794,2072,1651,1505
26/11/2018 18:00,543,858,3560,1903,802,2826,1717,1467,1151
26/11/2018 19:00,341,302,1765,1735,472,1729,1149,1123,946
26/11/2018 20:00,254,228,963,949,259,1159,974,751,655
26/11/2018 21:00,180,217,747,1237,173,795,763,698,643
26/11/2018 22:00,120,156,340,815,98,604,502,575,552
26/11/2018 23:00,73,134,155,526,62,389,345,625,460
27/11/2018 00:00,29,62,88,310,33,166,132,615,184
27/11/2018 01:00,20,50,43,113,22,128,64,154,149
27/11/2018 02:00,8,65,21,43,3,76,50,116,109
27/11/2018 03:00,7,46,18,31,8,81,60,233,57
27/11/2018 04:00,7,16,31,29,6,54,29,94,18
27/11/2018 05:00,7,29,59,41,21,89,45,51,14
27/11/2018 06:00,38,111,191,200,47,274,410,202,123
27/11/2018 07:00,80,305,437,333,85,506,638,388,391
27/11/2018 08:00,215,739,1052,476,156,1041,965,747,535
27/11/2018 09:00,218,513,1223,453,144,922,814,852,627
27/11/2018 10:00,157,381,1169,342,91,795,346,450,473
27/11/2018 11:00,202,377,1168,403,128,959,540,493,646
27/11/2018 12:00,458,728,2023,1036,556,2066,1333,853,1043
27/11/2018 13:00,511,1020,2646,1598,727,2868,1537,937,992
27/11/2018 14:00,435,880,1974,1383,645,2517,1343,853,932
27/11/2018 15:00,369,872,2884,1485,618,2754,1519,922,1077
27/11/2018 16:00,553,877,3267,1796,789,3057,1786,1274,1237
27/11/2018 17:00,569,1095,3532,1877,887,3495,1985,1561,1317
27/11/2018 18:00,499,679,2987,1761,810,2910,1693,1517,1160
27/11/2018 19:00,361,347,1658,1064,431,1780,1288,1092,846
27/11/2018 20:00,273,165,944,701,269,1319,930,844,918
27/11/2018 21:00,168,123,583,534,169,775,669,983,649
27/11/2018 22:00,122,119,411,467,126,707,380,753,714
27/11/2018 23:00,83,109,174,371,59,581,417,558,566
28/11/2018 00:00,30,50,99,141,27,236,28,951,216
28/11/2018 01:00,21,65,40,81,12,119,32,538,71
28/11/2018 02:00,15,48,29,27,11,84,55,271,100
28/11/2018 03:00,8,72,31,17,6,90,10,206,88
28/11/2018 04:00,10,48,37,16,11,90,38,65,68
28/11/2018 05:00,8,29,83,28,28,136,72,165,78
28/11/2018 06:00,51,142,295,197,74,311,468,244,238
28/11/2018 07:00,94,489,669,461,141,695,917,537,638
28/11/2018 08:00,281,1160,1551,1304,308,1669,1531,1027,1037
28/11/2018 09:00,324,894,1852,1218,382,1806,1282,1102,961
28/11/2018 10:00,333,904,2111,1198,420,1914,1350,1114,971
28/11/2018 11:00,342,938,2650,935,488,2321,1281,1241,899
28/11/2018 12:00,494,1317,3295,1236,626,2966,1592,1607,795
28/11/2018 13:00,597,1678,4077,1402,850,3725,1883,991,1002
28/11/2018 14:00,387,1210,3378,1218,417,2836,1145,922,756
28/11/2018 15:00,321,1010,3113,1116,277,2413,931,785,705
28/11/2018 16:00,435,1274,3482,1227,543,2857,1570,1190,912
28/11/2018 17:00,549,1719,3856,1425,747,3401,1903,1631,1068
28/11/2018 18:00,493,1109,3295,1238,708,2716,1696,1360,1092
28/11/2018 19:00,373,722,1753,806,440,1787,1269,1203,946
28/11/2018 20:00,272,419,1176,538,253,1214,906,949,761
28/11/2018 21:00,191,330,582,348,154,844,736,891,638
28/11/2018 22:00,147,320,408,384,116,767,633,740,668
28/11/2018 23:00,93,264,277,379,101,483,284,854,526
29/11/2018 00:00,40,135,91,184,42,242,239,330,254
29/11/2018 01:00,25,110,41,99,14,135,90,182,147
29/11/2018 02:00,21,89,31,41,11,92,59,180,76
29/11/2018 03:00,14,51,28,50,4,61,66,38,39
29/11/2018 04:00,3,29,82,18,8,62,37,46,23
29/11/2018 05:00,16,35,59,20,23,98,75,80,31
29/11/2018 06:00,46,144,209,131,42,263,383,232,132
29/11/2018 07:00,77,409,491,453,69,571,803,938,332
29/11/2018 08:00,248,1100,1299,976,154,1416,1358,1735,683
29/11/2018 09:00,281,968,1872,832,185,1554,1366,1676,947
29/11/2018 10:00,304,1123,2106,1053,201,1910,1318,1179,1094
29/11/2018 11:00,329,1339,2907,1218,500,2609,1458,1116,1202
29/11/2018 12:00,568,1860,3788,1516,739,3285,1833,1227,1167
29/11/2018 13:00,600,2184,4461,2018,1012,3756,2068,1486,1259
29/11/2018 14:00,453,1626,4047,1921,852,3433,1638,1469,1137
29/11/2018 15:00,416,1718,4278,1534,738,3251,1714,1506,1142
29/11/2018 16:00,505,1834,4491,1835,830,3572,2068,1828,1098
29/11/2018 17:00,577,2363,4929,1983,944,3990,2184,1624,1371
29/11/2018 18:00,517,1986,4272,1725,809,3262,1986,1635,1281
29/11/2018 19:00,497,1541,3187,1319,699,2426,1496,1262,1083
29/11/2018 20:00,342,968,2001,1330,403,1787,1147,1193,943
29/11/2018 21:00,235,501,813,1347,211,1129,962,1147,782
29/11/2018 22:00,146,457,480,1070,145,904,749,735,728
29/11/2018 23:00,128,409,248,766,72,662,292,866,547
30/11/2018 00:00,52,275,163,521,53,320,24,533,348
30/11/2018 01:00,34,147,63,192,34,220,108,400,208
30/11/2018 02:00,20,242,75,157,19,171,133,269,205
30/11/2018 03:00,10,189,41,45,5,130,84,148,152
30/11/2018 04:00,8,59,29,22,11,76,59,159,65
30/11/2018 05:00,13,68,95,32,21,112,106,191,67
30/11/2018 06:00,50,165,250,295,60,304,458,432,259
30/11/2018 07:00,92,543,666,775,128,700,953,841,784
30/11/2018 08:00,249,1359,1514,1477,280,1620,1457,1193,1033
30/11/2018 09:00,266,1220,2071,1127,357,1843,1355,1224,1054
30/11/2018 10:00,327,1533,2744,1300,431,2219,1443,1013,1068
30/11/2018 11:00,415,1613,3607,1583,653,2806,1576,1159,1217
30/11/2018 12:00,552,2119,4737,1947,900,3422,2066,1254,1263
30/11/2018 13:00,665,2550,5237,2501,1103,3995,2190,1453,1361
30/11/2018 14:00,466,2033,4380,2055,663,3092,1509,1346,1216
30/11/2018 15:00,446,2097,4364,2021,554,3124,1813,1250,1333
30/11/2018 16:00,461,2229,4780,2217,784,3368,1990,1458,1162
30/11/2018 17:00,524,2570,4735,2309,905,3886,2372,1631,1476
30/11/2018 18:00,594,1995,3950,1994,860,3198,1985,1426,1496
30/11/2018 19:00,451,858,2715,1787,590,2337,1645,1159,1126
30/11/2018 20:00,360,469,1431,1526,118,1679,1353,806,1012
30/11/2018 21:00,350,443,923,1019,0,1286,1068,710,930
30/11/2018 22:00,237,443,588,1138,2,1148,960,695,1116
30/11/2018 23:00,209,440,422,1712,0,948,852,672,1051
01/12/2018 00:00,152,468,226,917,0,671,587,558,878
01/12/2018 01:00,116,557,162,687,13,548,428,579,942
01/12/2018 02:00,81,512,138,544,79,644,509,819,661
01/12/2018 03:00,94,418,139,603,40,542,394,318,717
01/12/2018 04:00,34,199,79,187,28,253,125,57,167
01/12/2018 05:00,15,93,42,64,17,109,58,73,59
01/12/2018 06:00,54,121,121,81,38,188,219,196,113
01/12/2018 07:00,42,186,297,212,56,373,357,139,144
01/12/2018 08:00,80,309,688,375,108,702,489,205,246
01/12/2018 09:00,168,767,1461,847,239,1245,788,343,455
01/12/2018 10:00,237,1296,2674,1321,418,1863,1286,509,632
01/12/2018 11:00,399,1715,4383,1983,813,2826,1524,705,1017
01/12/2018 12:00,545,1978,5614,2267,1093,3785,1731,816,1462
01/12/2018 13:00,605,2436,6822,2525,1129,4264,1817,1029,1149
01/12/2018 14:00,631,2462,7244,2797,1228,4373,2349,1261,1416
01/12/2018 15:00,629,2868,7409,2725,1207,4417,1910,1162,1610
01/12/2018 16:00,709,2991,7294,2267,1186,4337,2327,1412,1502
01/12/2018 17:00,626,2451,6137,1947,887,3993,2068,1242,1408
01/12/2018 18:00,496,1609,4088,1616,665,2970,1820,1016,967
01/12/2018 19:00,461,982,2223,1227,518,2042,1551,807,798
01/12/2018 20:00,285,547,945,803,253,1292,1164,636,699
01/12/2018 21:00,219,440,606,692,197,966,949,642,812
01/12/2018 22:00,209,466,398,693,140,951,924,589,744
01/12/2018 23:00,200,543,430,809,129,1090,1055,699,872
02/12/2018 00:00,120,534,269,725,96,739,604,731,675
02/12/2018 01:00,101,488,153,961,58,599,469,629,795
02/12/2018 02:00,59,441,132,541,52,647,521,462,606
02/12/2018 03:00,72,338,139,538,35,618,452,810,684
02/12/2018 04:00,48,204,69,205,26,306,140,264,256
02/12/2018 05:00,34,92,57,51,13,143,67,72,94
02/12/2018 06:00,27,122,126,34,35,150,112,57,136
02/12/2018 07:00,26,89,108,112,43,216,160,73,122
02/12/2018 08:00,47,136,267,379,62,368,315,184,228
02/12/2018 09:00,110,348,800,467,124,685,569,336,321
02/12/2018 10:00,224,743,1216,733,77,1303,888,611,542
02/12/2018 11:00,306,1368,3695,1030,621,2163,1190,733,902
02/12/2018 12:00,411,1841,4591,1401,906,3014,1474,742,1290
02/12/2018 13:00,417,1990,5179,1730,1043,3433,1597,956,1471
02/12/2018 14:00,221,2329,6214,2081,1100,3683,1606,929,1019
02/12/2018 15:00,449,2249,5291,1674,812,3392,1135,688,1086
02/12/2018 16:00,438,2233,5877,1776,878,3322,1575,930,1185
02/12/2018 17:00,434,1732,4814,1390,758,2649,1396,724,1043
02/12/2018 18:00,395,1258,3196,1059,490,2230,1474,780,980
02/12/2018 19:00,286,644,1585,628,268,1671,1273,765,718
02/12/2018 20:00,236,366,792,444,182,1111,945,564,640
02/12/2018 21:00,150,258,406,271,104,867,699,497,567
02/12/2018 22:00,121,234,354,319,80,712,647,512,491
02/12/2018 23:00,67,147,153,327,43,489,350,337,309
03/12/2018 00:00,45,95,93,215,42,242,174,193,185
03/12/2018 01:00,22,104,48,72,16,176,88,149,126
03/12/2018 02:00,10,63,34,63,14,135,64,55,93
03/12/2018 03:00,9,63,19,205,9,95,26,112,49
03/12/2018 04:00,18,66,67,27,14,52,27,17,22
03/12/2018 05:00,14,33,61,19,18,90,81,87,37
03/12/2018 06:00,39,143,234,247,46,252,444,222,204
03/12/2018 07:00,93,489,580,821,114,609,857,817,408
03/12/2018 08:00,245,1354,1549,1754,244,1624,1567,1143,873
03/12/2018 09:00,290,1094,2074,1151,337,1645,1421,1211,914
03/12/2018 10:00,251,1175,2027,1289,390,2263,1430,1074,855
03/12/2018 11:00,347,1476,4120,1522,593,2486,1569,1404,1172
03/12/2018 12:00,555,1945,5467,1925,815,3272,2054,1219,1167
03/12/2018 13:00,590,2455,6201,2418,1136,3838,2232,1232,1247
03/12/2018 14:00,206,1678,5365,2347,887,3344,1821,1159,1158
03/12/2018 15:00,265,1678,5337,2148,793,3218,1931,1115,1040
03/12/2018 16:00,15,1699,5333,2425,886,3229,1919,1195,1384
03/12/2018 17:00,10,2059,5761,1857,969,3571,2232,1507,1513
03/12/2018 18:00,16,1495,4460,1367,805,2909,1973,1450,897
03/12/2018 19:00,12,750,2234,954,477,1673,1436,1045,836
03/12/2018 20:00,4,417,1109,528,249,1193,1068,653,713
03/12/2018 21:00,2,349,614,319,186,827,764,625,533
03/12/2018 22:00,44,256,360,329,114,660,626,695,624
03/12/2018 23:00,91,292,246,274,62,443,530,832,550
04/12/2018 00:00,38,118,109,130,38,214,161,514,181
04/12/2018 01:00,21,108,47,55,35,147,88,291,154
04/12/2018 02:00,13,127,38,41,16,136,71,215,116
04/12/2018 03:00,7,119,56,77,20,128,54,231,120
04/12/2018 04:00,2,41,36,109,13,52,32,88,53
04/12/2018 05:00,14,47,103,155,26,108,79,106,61
04/12/2018 06:00,58,208,340,336,67,286,462,582,300
04/12/2018 07:00,88,580,722,478,126,691,906,785,688
04/12/2018 08:00,293,1334,1627,1069,359,1625,1577,1350,1113
