Date and Time,Capel st/Mary street,Grafton st/Monsoon,Henry Street/Coles Lane/Dunnes,Liffey st/Halfpenny Bridge,Mary st/Jervis st,O'Connell St/Pennys,Westmoreland Street East/Fleet street,Westmoreland Street West/Carrolls
19/04/2017 11:00,339,2147,3864,1078,390,2268,514,46
19/04/2017 12:00,550,3151,5022,1453,568,2957,794,27
19/04/2017 13:00,713,3757,5821,1825,859,3646,781,43
19/04/2017 14:00,538,3143,5470,1632,733,3209,724,41
19/04/2017 15:00,507,3154,5376,1686,681,3063,778,62
19/04/2017 16:00,631,3390,4943,1686,590,3238,921,55
19/04/2017 17:00,548,3896,4786,1874,651,3599,1163,52
19/04/2017 18:00,501,2948,3945,1597,614,2900,888,61
19/04/2017 19:00,472,1902,2188,1182,309,1874,615,30
19/04/2017 20:00,322,1293,1355,683,181,1269,403,22
19/04/2017 21:00,281,1064,849,601,158,1046,351,34
19/04/2017 22:00,213,841,493,532,105,896,251,37
19/04/2017 23:00,127,714,259,321,71,619,195,27
20/04/2017 00:00,47,452,117,107,23,301,116,9
20/04/2017 01:00,22,254,93,110,22,176,41,2
20/04/2017 02:00,31,227,56,30,18,146,33,2
20/04/2017 03:00,14,258,56,33,11,134,21,2
20/04/2017 04:00,5,166,36,17,16,100,20,1
20/04/2017 05:00,21,118,87,22,26,119,25,9
20/04/2017 06:00,65,347,324,92,65,400,132,20
20/04/2017 07:00,104,1278,750,195,126,764,341,54
20/04/2017 08:00,287,2584,1629,566,207,1579,672,62
20/04/2017 09:00,237,1964,2068,598,280,1643,595,56
20/04/2017 10:00,280,1955,2953,798,333,2026,554,35
20/04/2017 11:00,402,2505,3699,1249,496,2653,544,45
20/04/2017 12:00,637,3456,5141,1681,687,3304,883,40
20/04/2017 13:00,707,3882,6237,1804,814,3733,836,43
20/04/2017 14:00,605,3354,5606,1530,777,2771,777,49
20/04/2017 15:00,535,2924,6069,1369,717,2575,848,44
20/04/2017 16:00,622,3561,5585,1471,727,1025,1076,70
20/04/2017 17:00,653,4171,5936,1601,750,3504,1317,59
20/04/2017 18:00,627,3739,4451,1510,699,3074,1033,48
20/04/2017 19:00,490,2689,3439,1219,465,2332,718,49
20/04/2017 20:00,348,1895,2178,895,308,1795,605,34
20/04/2017 21:00,296,1272,1049,615,156,1234,423,37
20/04/2017 22:00,170,1054,538,446,78,964,329,40
20/04/2017 23:00,147,851,304,329,59,640,278,33
21/04/2017 00:00,66,595,135,342,31,386,169,9
21/04/2017 01:00,33,379,110,121,15,190,62,3
21/04/2017 02:00,22,390,43,120,11,110,65,2
21/04/2017 03:00,31,480,74,99,15,141,50,3
21/04/2017 04:00,12,226,37,28,11,106,27,4
21/04/2017 05:00,19,184,85,20,23,105,27,6
21/04/2017 06:00,68,458,355,84,69,375,118,23
21/04/2017 07:00,98,1201,719,180,104,673,312,63
21/04/2017 08:00,267,2553,1450,510,227,1606,664,79
21/04/2017 09:00,256,1790,2269,610,265,1645,649,48
21/04/2017 10:00,278,2081,2852,747,291,1914,505,43
21/04/2017 11:00,409,2435,3663,1125,586,2666,645,35
21/04/2017 12:00,627,3384,4977,1512,714,2956,1016,45
21/04/2017 13:00,659,4041,5970,1834,993,3675,989,45
21/04/2017 14:00,586,3676,6219,1692,747,3287,926,40
21/04/2017 15:00,567,3510,6420,1783,521,2767,934,43
21/04/2017 16:00,728,3921,6584,1929,769,3090,1085,34
21/04/2017 17:00,620,4068,5606,1472,749,3622,1173,53
21/04/2017 18:00,582,3289,4258,0,610,2970,976,53
21/04/2017 19:00,485,2319,2858,319,416,2027,745,45
21/04/2017 20:00,432,1683,1633,1012,252,1492,654,29
21/04/2017 21:00,356,1383,950,755,30,1178,499,26
21/04/2017 22:00,283,1285,599,677,0,1153,459,27
21/04/2017 23:00,215,1213,385,551,0,967,503,18
22/04/2017 00:00,137,932,224,484,0,560,301,7
22/04/2017 01:00,93,703,163,482,6,416,231,5
22/04/2017 02:00,60,688,128,325,29,410,169,5
22/04/2017 03:00,76,743,189,401,22,507,102,3
22/04/2017 04:00,34,315,69,40,16,170,39,5
22/04/2017 05:00,19,154,65,15,20,131,32,5
22/04/2017 06:00,37,214,199,61,36,216,61,10
22/04/2017 07:00,48,418,227,99,43,421,149,15
22/04/2017 08:00,108,702,779,187,124,759,193,29
22/04/2017 09:00,216,1049,1741,619,229,1249,312,33
22/04/2017 10:00,305,2118,2678,911,353,798,488,29
22/04/2017 11:00,395,2979,3821,1414,562,2534,599,30
22/04/2017 12:00,519,3464,5163,1661,722,3183,830,23
22/04/2017 13:00,671,3939,5989,2016,918,3382,781,29
22/04/2017 14:00,741,3860,6545,2055,927,3347,813,29
22/04/2017 15:00,714,4004,6214,2251,924,3402,775,41
22/04/2017 16:00,645,3917,5937,2266,802,3419,855,29
22/04/2017 17:00,433,3641,5036,2116,765,3372,1022,27
22/04/2017 18:00,91,3016,3760,1688,617,2778,909,30
22/04/2017 19:00,536,2264,2203,1248,398,1998,837,24
22/04/2017 20:00,416,1604,1192,986,211,1421,628,30
22/04/2017 21:00,307,1363,837,683,149,1072,476,25
22/04/2017 22:00,229,1202,512,728,97,1067,498,17
22/04/2017 23:00,187,1130,355,506,81,800,424,15
23/04/2017 00:00,135,1052,206,679,58,590,311,3
23/04/2017 01:00,135,905,128,512,48,422,243,2
23/04/2017 02:00,74,929,107,499,23,435,235,3
23/04/2017 03:00,63,1071,118,455,24,607,203,4
23/04/2017 04:00,44,640,78,105,17,274,114,7
23/04/2017 05:00,16,210,59,14,15,151,80,4
23/04/2017 06:00,29,164,90,33,37,240,58,1
23/04/2017 07:00,43,264,171,61,30,239,68,4
23/04/2017 08:00,55,382,236,132,44,302,91,10
23/04/2017 09:00,126,696,664,167,112,630,212,15
23/04/2017 10:00,240,1330,1577,416,278,1151,384,22
23/04/2017 11:00,340,2222,2573,882,545,1546,421,30
23/04/2017 12:00,414,2740,3341,1091,577,1771,483,39
23/04/2017 13:00,550,3049,4100,1691,674,1805,511,20
23/04/2017 14:00,571,3270,4385,2261,737,1658,519,44
23/04/2017 15:00,511,3328,4523,1865,717,2539,600,41
23/04/2017 16:00,617,3184,4155,1787,695,2409,494,30
23/04/2017 17:00,552,2925,3807,1850,662,2444,588,28
23/04/2017 18:00,549,2264,2915,1617,493,2025,469,25
23/04/2017 19:00,388,1487,1752,1357,273,1580,465,29
23/04/2017 20:00,243,1094,980,796,144,1177,393,9
23/04/2017 21:00,196,782,572,482,91,1124,272,11
23/04/2017 22:00,158,810,409,565,79,795,306,15
23/04/2017 23:00,105,574,292,532,38,540,200,12
24/04/2017 00:00,50,334,108,101,22,243,73,0
24/04/2017 01:00,19,262,71,75,32,183,34,2
24/04/2017 02:00,8,169,39,17,7,119,42,0
24/04/2017 03:00,16,189,29,23,11,97,19,0
24/04/2017 04:00,8,129,46,17,19,104,22,2
24/04/2017 05:00,34,152,88,30,20,111,37,2
24/04/2017 06:00,55,541,344,78,73,369,113,7
24/04/2017 07:00,101,1328,527,225,106,792,305,24
24/04/2017 08:00,365,2926,1474,574,254,1764,727,12
24/04/2017 09:00,294,1552,2046,678,271,1650,700,24
24/04/2017 10:00,282,925,2298,695,219,1579,449,16
24/04/2017 11:00,394,608,3186,855,367,1793,522,29
24/04/2017 12:00,638,698,4673,1177,661,2331,846,26
24/04/2017 13:00,278,879,5217,1503,793,2767,875,22
24/04/2017 14:00,520,629,4317,1281,614,2286,829,24
24/04/2017 15:00,466,933,4084,1347,458,2167,681,23
24/04/2017 16:00,562,2122,4530,1302,507,2417,834,33
24/04/2017 17:00,533,2679,4324,1571,612,2466,986,20
24/04/2017 18:00,491,2388,3265,1225,429,1994,739,22
24/04/2017 19:00,319,1429,1893,727,251,1371,464,30
24/04/2017 20:00,258,945,1049,548,144,995,330,11
24/04/2017 21:00,199,691,615,379,111,748,222,21
24/04/2017 22:00,131,554,328,289,67,673,171,20
24/04/2017 23:00,71,469,192,190,38,427,132,13
25/04/2017 00:00,45,279,61,45,23,206,50,3
25/04/2017 01:00,17,234,134,19,5,90,26,0
25/04/2017 02:00,11,207,46,14,11,99,23,2
25/04/2017 03:00,15,159,28,11,10,100,17,1
25/04/2017 04:00,5,51,39,3,15,92,13,1
25/04/2017 05:00,17,276,81,21,32,101,25,1
25/04/2017 06:00,77,495,356,97,76,400,91,5
25/04/2017 07:00,136,1472,944,213,144,807,349,25
25/04/2017 08:00,362,2875,2241,573,315,1740,813,35
25/04/2017 09:00,340,1976,2496,646,366,1852,664,0
25/04/2017 10:00,310,1988,1525,825,431,1901,498,3
25/04/2017 11:00,350,2410,2823,936,585,2171,541,0
25/04/2017 12:00,633,3196,4246,1313,742,2657,832,1
25/04/2017 13:00,629,3656,5471,1276,855,3039,939,0
25/04/2017 14:00,499,3016,4355,0,703,2367,861,0
25/04/2017 15:00,474,2796,3834,0,655,2316,810,0
25/04/2017 16:00,497,2700,4478,342,578,2794,1126,0
25/04/2017 17:00,575,3104,4330,1579,611,3013,1220,0
25/04/2017 18:00,565,2870,3570,1119,598,2471,916,8
25/04/2017 19:00,412,1747,1896,664,182,1468,518,21
25/04/2017 20:00,281,1197,1082,559,124,1144,380,15
25/04/2017 21:00,218,1003,719,359,109,861,302,27
25/04/2017 22:00,122,749,326,263,77,677,240,21
25/04/2017 23:00,81,483,212,234,44,522,179,17
26/04/2017 00:00,30,259,70,63,22,175,88,3
26/04/2017 01:00,23,182,57,20,3,97,41,2
26/04/2017 02:00,17,141,28,9,17,54,12,0
26/04/2017 03:00,3,185,24,13,11,63,20,0
26/04/2017 04:00,15,60,31,18,13,68,23,0
26/04/2017 05:00,21,126,81,16,24,101,24,0
26/04/2017 06:00,62,538,333,97,84,407,120,4
26/04/2017 07:00,125,1450,547,199,126,757,348,26
26/04/2017 08:00,362,2767,1348,583,339,1829,854,35
26/04/2017 09:00,241,2074,2631,700,367,1918,780,23
26/04/2017 10:00,325,2040,2760,766,405,1909,576,14
26/04/2017 11:00,399,2464,3774,981,496,2247,607,21
26/04/2017 12:00,540,3062,4973,1334,751,2608,808,29
26/04/2017 13:00,654,3823,5443,1589,906,3241,827,30
26/04/2017 14:00,520,2889,4756,1367,624,2573,763,31
26/04/2017 15:00,459,2733,4889,1336,673,2654,787,35
26/04/2017 16:00,577,2807,4654,1603,610,3039,985,31
26/04/2017 17:00,553,3538,4758,1845,569,3238,1282,28
26/04/2017 18:00,583,3230,4032,1449,523,2654,971,34
26/04/2017 19:00,430,1708,2226,961,306,1893,604,22
26/04/2017 20:00,389,1266,1295,587,182,1306,413,19
26/04/2017 21:00,277,892,777,418,131,917,343,20
26/04/2017 22:00,171,794,435,287,92,786,224,14
26/04/2017 23:00,96,585,281,186,56,559,205,9
27/04/2017 00:00,57,389,127,89,27,246,101,2
27/04/2017 01:00,37,263,63,25,16,122,35,2
27/04/2017 02:00,20,188,45,15,8,86,24,0
27/04/2017 03:00,46,215,28,10,8,111,25,0
27/04/2017 04:00,13,154,40,7,21,81,13,1
27/04/2017 05:00,23,145,84,39,25,101,27,1
27/04/2017 06:00,74,476,333,82,70,374,121,3
27/04/2017 07:00,147,1328,970,189,121,786,336,9
27/04/2017 08:00,373,2620,2376,580,271,1770,743,38
27/04/2017 09:00,284,2170,2595,638,325,1725,730,31
27/04/2017 10:00,275,2091,2942,799,399,2144,581,23
27/04/2017 11:00,397,2364,3492,1042,427,2509,533,18
27/04/2017 12:00,630,3050,4635,1382,667,3023,822,23
27/04/2017 13:00,637,3715,5525,1580,822,3378,878,17
27/04/2017 14:00,541,2886,4812,1424,629,2892,782,20
27/04/2017 15:00,486,2961,4300,1541,613,3054,765,3
27/04/2017 16:00,550,3227,4841,1599,687,3336,1084,9
27/04/2017 17:00,672,3925,5217,1986,809,2707,1222,16
27/04/2017 18:00,552,3581,4366,1961,670,1503,1020,21
27/04/2017 19:00,532,2667,3324,1244,506,2213,707,27
27/04/2017 20:00,365,1897,2113,1035,332,1829,465,16
27/04/2017 21:00,408,1349,1017,483,179,1298,435,12
27/04/2017 22:00,243,1056,502,514,97,919,348,15
27/04/2017 23:00,92,799,262,422,79,671,264,14
28/04/2017 00:00,104,586,126,269,42,385,124,4
28/04/2017 01:00,37,417,105,240,26,215,74,2
28/04/2017 02:00,33,353,81,96,13,214,53,0
28/04/2017 03:00,42,404,48,203,10,173,37,0
28/04/2017 04:00,20,164,51,29,23,123,23,2
28/04/2017 05:00,30,150,88,34,32,88,30,3
28/04/2017 06:00,81,462,296,76,65,360,130,6
28/04/2017 07:00,138,1212,757,219,126,761,295,18
28/04/2017 08:00,361,2681,2298,535,294,1744,757,38
28/04/2017 09:00,299,2083,3161,703,345,1849,726,94
28/04/2017 10:00,367,2194,3192,877,429,2189,449,23
28/04/2017 11:00,390,2571,3866,1235,561,2551,563,11
28/04/2017 12:00,664,3423,5834,1524,711,3124,704,8
28/04/2017 13:00,671,4036,5552,1774,847,3595,740,36
28/04/2017 14:00,621,3397,5044,1820,683,3354,309,31
28/04/2017 15:00,548,3516,5245,1504,716,3302,335,10
28/04/2017 16:00,588,3326,5533,1721,733,3559,324,25
28/04/2017 17:00,225,4142,6000,1307,820,3537,368,22
28/04/2017 18:00,648,3479,4490,1285,619,2908,250,22
28/04/2017 19:00,558,2559,2942,1148,423,2295,193,18
28/04/2017 20:00,381,1691,1902,1092,259,1596,258,19
28/04/2017 21:00,313,1347,939,459,190,1278,184,34
28/04/2017 22:00,325,1286,744,772,146,1216,167,11
28/04/2017 23:00,194,1255,410,656,97,1038,183,11
29/04/2017 00:00,126,991,328,571,86,625,140,3
29/04/2017 01:00,89,689,147,339,42,401,79,2
29/04/2017 02:00,64,633,157,373,58,411,71,0
29/04/2017 03:00,79,777,193,503,29,463,67,4
29/04/2017 04:00,31,474,97,71,30,247,19,3
29/04/2017 05:00,31,165,112,27,26,151,6,1
29/04/2017 06:00,42,277,210,94,48,247,9,5
29/04/2017 07:00,78,379,326,98,93,445,14,2
29/04/2017 08:00,92,724,677,212,112,781,54,0
29/04/2017 09:00,215,1310,1858,524,275,1396,98,1
29/04/2017 10:00,402,2009,3088,980,490,2027,300,5
29/04/2017 11:00,472,2730,4059,1374,766,2635,418,5
29/04/2017 12:00,602,3047,5634,1883,923,3195,549,1
29/04/2017 13:00,650,3374,6340,2104,895,3338,655,1
29/04/2017 14:00,665,3678,6611,2227,978,3551,660,2
29/04/2017 15:00,722,3710,6974,2599,842,3488,593,0
29/04/2017 16:00,662,3612,7070,2525,730,3439,675,0
29/04/2017 17:00,580,3159,6189,2403,613,3383,612,0
29/04/2017 18:00,590,2474,3906,1984,461,2784,446,0
29/04/2017 19:00,497,1917,2377,1390,268,1995,470,1
29/04/2017 20:00,389,1338,1340,1206,122,1445,357,0
29/04/2017 21:00,297,1193,844,854,128,1160,304,0
29/04/2017 22:00,258,1045,583,776,147,1111,335,0
29/04/2017 23:00,208,1191,400,685,120,1086,551,1
30/04/2017 00:00,174,895,254,537,58,602,287,1
30/04/2017 01:00,123,811,152,402,55,454,219,0
30/04/2017 02:00,67,679,175,303,48,429,204,0
30/04/2017 03:00,72,778,138,384,32,611,203,2
30/04/2017 04:00,23,562,63,67,18,269,123,0
30/04/2017 05:00,21,227,40,39,13,159,61,0
30/04/2017 06:00,40,147,119,45,30,179,39,0
30/04/2017 07:00,45,185,125,57,23,185,57,0
30/04/2017 08:00,46,239,226,71,28,272,57,0
30/04/2017 09:00,101,507,548,175,39,573,108,2
30/04/2017 10:00,218,1182,1673,526,262,1157,253,7
30/04/2017 11:00,306,1673,2600,759,467,1544,366,5
30/04/2017 12:00,411,2475,3673,1009,666,1937,339,5
30/04/2017 13:00,554,2737,4410,1355,732,2428,398,7
30/04/2017 14:00,541,2824,4308,1689,626,2361,356,5
30/04/2017 15:00,535,3063,4940,1832,745,2657,356,16
30/04/2017 16:00,541,3001,4187,1799,621,2427,416,8
30/04/2017 17:00,452,2583,3373,1559,504,2052,327,6
30/04/2017 18:00,450,1887,2693,1265,456,1965,288,6
30/04/2017 19:00,423,1304,1536,954,282,1394,322,9
30/04/2017 20:00,258,1129,854,877,191,1076,271,2
30/04/2017 21:00,242,960,619,625,134,923,253,7
30/04/2017 22:00,163,1001,412,610,121,959,198,7
30/04/2017 23:00,147,1010,311,558,89,724,237,3
01/05/2017 00:00,118,757,151,88,54,479,152,0
01/05/2017 01:00,46,537,120,0,30,325,125,1
01/05/2017 02:00,55,563,64,221,25,270,70,1
01/05/2017 03:00,65,616,117,189,33,382,66,0
01/05/2017 04:00,38,536,63,78,15,284,45,0
01/05/2017 05:00,30,137,57,27,17,163,30,0
01/05/2017 06:00,36,201,137,38,21,202,40,0
01/05/2017 07:00,44,319,149,90,34,210,62,0
01/05/2017 08:00,65,450,307,96,53,273,88,2
01/05/2017 09:00,131,730,823,217,152,746,175,0
01/05/2017 10:00,285,1397,1886,512,296,1185,284,4
01/05/2017 11:00,289,2082,3027,761,529,1730,361,2
01/05/2017 12:00,453,3002,3934,1237,800,1948,451,6
01/05/2017 13:00,631,3381,4837,1674,934,2271,578,1
01/05/2017 14:00,646,4073,4993,1983,1066,2579,807,6
01/05/2017 15:00,677,3849,4980,2091,1011,3033,958,1
01/05/2017 16:00,494,3468,5001,2030,823,2903,914,0
01/05/2017 17:00,516,3200,4596,1433,864,2816,677,5
01/05/2017 18:00,538,2308,3238,1066,664,2283,491,2
01/05/2017 19:00,592,1446,1978,935,280,1847,304,8
01/05/2017 20:00,317,1075,1189,722,144,1308,177,10
01/05/2017 21:00,200,840,709,431,87,1033,165,5
01/05/2017 22:00,164,693,434,364,77,862,162,2
01/05/2017 23:00,97,531,236,298,45,578,95,4
02/05/2017 00:00,41,253,113,70,21,253,66,3
02/05/2017 01:00,23,206,61,26,15,131,18,0
02/05/2017 02:00,11,138,31,10,5,99,18,0
02/05/2017 03:00,19,194,27,28,4,117,16,1
02/05/2017 04:00,12,84,30,4,10,72,3,2
02/05/2017 05:00,28,116,70,17,23,103,17,4
02/05/2017 06:00,68,508,383,93,66,389,83,6
02/05/2017 07:00,139,1338,475,208,98,796,275,17
02/05/2017 08:00,350,2516,1597,537,246,1672,556,29
02/05/2017 09:00,280,1947,2653,650,259,1781,509,41
02/05/2017 10:00,321,1617,2355,796,389,2172,371,27
02/05/2017 11:00,387,2115,3715,942,545,2315,426,36
02/05/2017 12:00,663,3193,4828,1389,792,2587,792,27
02/05/2017 13:00,791,4375,5608,1656,949,3465,1114,22
02/05/2017 14:00,496,3408,4355,1408,582,2445,1001,20
02/05/2017 15:00,516,3211,4376,602,523,2855,957,19
02/05/2017 16:00,616,3013,5012,705,487,3181,1227,26
02/05/2017 17:00,580,4122,4870,694,712,3327,1263,40
02/05/2017 18:00,580,3188,3932,616,801,2786,789,3
02/05/2017 19:00,397,1642,2219,452,281,1840,452,4
02/05/2017 20:00,279,992,1240,431,106,1259,330,0
02/05/2017 21:00,236,889,777,325,80,1004,221,0
02/05/2017 22:00,175,720,398,337,51,829,175,0
02/05/2017 23:00,82,503,211,200,41,518,124,0
03/05/2017 00:00,43,278,89,61,21,245,79,0
03/05/2017 01:00,21,159,86,29,11,100,22,0
03/05/2017 02:00,10,81,26,8,6,65,18,0
03/05/2017 03:00,11,155,24,16,9,63,10,0
03/05/2017 04:00,12,47,34,15,15,41,10,1
03/05/2017 05:00,25,127,76,25,29,105,33,0
03/05/2017 06:00,73,529,299,87,61,370,102,1
03/05/2017 07:00,129,1373,933,183,98,810,291,0
03/05/2017 08:00,375,2837,2965,570,213,1766,662,0
03/05/2017 09:00,297,2076,2761,700,306,1938,670,1
03/05/2017 10:00,389,2041,2936,860,397,2265,572,9
03/05/2017 11:00,387,2458,3568,1053,550,2402,598,1
03/05/2017 12:00,607,3510,4531,1236,767,2885,970,1
03/05/2017 13:00,805,4397,5840,1343,1137,3190,1113,2
03/05/2017 14:00,639,3216,4439,1214,885,2620,1032,0
03/05/2017 15:00,567,3109,4780,0,780,1443,1083,4
03/05/2017 16:00,654,3199,5285,0,818,273,1276,12
03/05/2017 17:00,538,4503,5128,0,1004,3339,1298,6
03/05/2017 18:00,558,3263,4614,0,823,2822,1010,7
03/05/2017 19:00,443,1423,2221,0,337,1925,425,4
03/05/2017 20:00,333,1072,1312,0,164,1221,292,0
03/05/2017 21:00,245,955,844,0,89,975,248,0
03/05/2017 22:00,165,775,415,0,73,782,212,0
03/05/2017 23:00,102,569,232,0,52,585,169,0
04/05/2017 00:00,54,354,90,24,15,288,79,0
04/05/2017 01:00,19,199,58,67,21,127,12,0
04/05/2017 02:00,24,134,34,37,11,98,37,0
04/05/2017 03:00,11,154,25,9,4,119,21,0
04/05/2017 04:00,15,107,24,7,14,70,9,0
04/05/2017 05:00,24,113,82,13,24,97,24,0
04/05/2017 06:00,99,481,302,91,62,389,92,1
04/05/2017 07:00,137,1307,776,196,98,732,277,1
04/05/2017 08:00,342,2699,1372,600,210,1630,579,3
04/05/2017 09:00,267,1980,2030,670,208,1676,458,9
04/05/2017 10:00,286,1662,2631,814,228,1832,333,1
04/05/2017 11:00,364,2037,3112,932,203,2291,396,0
04/05/2017 12:00,642,3115,5183,1350,473,3186,743,7
04/05/2017 13:00,690,3938,4819,1673,806,3471,881,2
04/05/2017 14:00,532,3202,4434,1572,677,2739,883,0
04/05/2017 15:00,556,3054,4284,1519,647,2818,1017,1
04/05/2017 16:00,548,3361,5076,1566,751,3289,1246,2
04/05/2017 17:00,624,4643,5739,1838,1096,3636,1292,1
04/05/2017 18:00,613,4297,4989,574,996,2911,899,4
04/05/2017 19:00,442,2408,3299,0,419,2151,624,0
04/05/2017 20:00,384,1501,2221,290,186,1659,300,0
04/05/2017 21:00,254,1229,1044,348,114,1074,264,1
04/05/2017 22:00,164,1042,515,560,69,923,231,0
04/05/2017 23:00,118,606,274,274,44,556,173,0
05/05/2017 00:00,75,417,126,179,28,356,77,0
05/05/2017 01:00,20,262,69,40,18,130,42,0
05/05/2017 02:00,23,195,27,35,10,111,34,0
05/05/2017 03:00,17,239,37,21,16,105,2,0
05/05/2017 04:00,13,118,38,3,6,97,0,0
05/05/2017 05:00,25,155,87,34,16,96,0,0
05/05/2017 06:00,71,509,381,99,78,370,0,0
05/05/2017 07:00,131,1222,807,208,123,750,0,1
05/05/2017 08:00,319,2498,1174,511,220,1728,4,0
05/05/2017 09:00,279,1835,2905,692,323,1824,2,2
05/05/2017 10:00,315,1803,3010,857,322,2168,7,0
05/05/2017 11:00,417,2240,4023,1079,641,2247,6,0
05/05/2017 12:00,605,3302,5365,1484,698,2664,31,0
05/05/2017 13:00,730,4218,6053,1825,1115,2838,99,0
05/05/2017 14:00,614,3225,5122,1456,938,2769,222,0
05/05/2017 15:00,489,3013,5577,1618,789,3001,357,1
05/05/2017 16:00,558,3348,5637,1817,871,3137,426,0
05/05/2017 17:00,615,4364,5551,1982,802,3671,81,2
05/05/2017 18:00,587,3491,4371,1804,665,2935,31,2
05/05/2017 19:00,523,1895,2756,1418,289,2098,8,2
05/05/2017 20:00,284,1261,1693,1040,167,1641,1,0
05/05/2017 21:00,3,1169,1068,782,122,1317,3,12
05/05/2017 22:00,15,1006,607,694,156,1165,5,1
05/05/2017 23:00,136,1022,371,716,67,938,6,0
06/05/2017 00:00,129,763,264,608,44,555,9,0
06/05/2017 01:00,60,507,129,403,26,392,11,1
06/05/2017 02:00,66,498,110,361,24,350,1,0
06/05/2017 03:00,65,517,111,402,19,349,2,0
06/05/2017 04:00,25,342,70,53,17,199,0,0
06/05/2017 05:00,21,108,67,34,14,130,1,0
06/05/2017 06:00,250,182,187,56,34,222,0,0
06/05/2017 07:00,54,348,219,96,47,398,0,0
06/05/2017 08:00,89,589,663,224,68,699,1,0
06/05/2017 09:00,175,1053,1742,472,215,1150,1,1
06/05/2017 10:00,263,1687,2517,795,386,1834,0,2
06/05/2017 11:00,356,2356,3592,1141,553,2330,4,0
06/05/2017 12:00,546,2678,4090,1593,706,2745,6,1
06/05/2017 13:00,686,3067,5581,1838,571,3092,4,0
06/05/2017 14:00,694,3363,6161,2147,720,2844,22,0
06/05/2017 15:00,642,3417,6126,2282,1070,1292,24,0
06/05/2017 16:00,666,3381,5947,2603,848,6,0,1
06/05/2017 17:00,682,3203,5568,2448,822,1951,7,0
06/05/2017 18:00,536,2473,4009,1897,615,2631,5,1
06/05/2017 19:00,540,1773,2498,1464,379,1654,6,0
06/05/2017 20:00,426,1299,1359,939,212,1386,6,0
06/05/2017 21:00,279,1067,916,862,155,1131,4,0
06/05/2017 22:00,275,1050,527,721,128,1083,4,0
06/05/2017 23:00,172,1114,423,755,102,992,13,0
07/05/2017 00:00,154,871,260,618,42,700,16,0
07/05/2017 01:00,86,674,154,430,35,444,9,0
07/05/2017 02:00,76,645,141,307,47,431,8,0
07/05/2017 03:00,50,705,130,378,20,553,3,0
07/05/2017 04:00,37,470,99,66,18,269,22,0
07/05/2017 05:00,17,209,54,21,6,135,8,0
07/05/2017 06:00,29,165,111,49,47,178,2,0
07/05/2017 07:00,34,248,206,77,31,243,2,0
07/05/2017 08:00,60,401,300,62,54,354,5,0
07/05/2017 09:00,127,749,842,245,119,820,23,0
07/05/2017 10:00,217,1487,1918,505,348,1545,48,54
07/05/2017 11:00,309,2408,3060,727,644,1283,84,0
07/05/2017 12:00,491,3065,3792,1129,830,1769,146,1
07/05/2017 13:00,596,3767,4099,1401,1014,2292,306,2
07/05/2017 14:00,547,4259,4454,1533,915,2504,424,2
07/05/2017 15:00,497,4139,4567,1717,818,2644,544,0
07/05/2017 16:00,490,3769,4172,1659,766,2603,527,1
07/05/2017 17:00,468,3621,4500,1568,828,2549,217,1
07/05/2017 18:00,434,3042,3516,1293,748,2345,163,1
07/05/2017 19:00,354,1714,2084,954,323,1902,25,0
