Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
07/02/2025 12:00,,,,39,20,19,61,33,28,,,,0,0,0,15,15,0,15,15,0,109,58,51,0,,,,,63,0,63
07/02/2025 13:00,,,,23,11,12,38,17,21,,,,0,0,0,30,30,0,14,14,0,114,55,59,0,,,,,63,0,63
07/02/2025 14:00,,,,25,13,12,38,16,22,,,,0,0,0,23,23,0,9,9,0,124,62,62,0,,,,,53,0,53
07/02/2025 15:00,,,,20,10,10,43,14,29,,,,0,0,0,25,25,0,11,11,0,137,87,50,0,,,,,74,1,73
07/02/2025 16:00,,,,33,9,24,57,18,39,,,,0,0,0,16,16,0,24,24,0,171,113,58,0,,,,,113,0,113
07/02/2025 17:00,,,,42,12,30,67,15,52,,,,0,0,0,20,20,0,34,34,0,281,196,85,0,,,,,155,0,155
07/02/2025 18:00,,,,27,7,20,58,15,43,,,,0,0,0,15,15,0,10,10,0,189,126,63,0,,,,,107,1,106
07/02/2025 19:00,,,,9,1,8,29,10,19,,,,0,0,0,18,18,0,5,5,0,119,61,58,0,,,,,61,1,60
07/02/2025 20:00,,,,7,1,6,22,10,12,,,,0,0,0,11,11,0,12,12,0,98,58,40,0,,,,,47,0,47
07/02/2025 21:00,,,,5,0,5,12,6,6,,,,0,0,0,8,8,0,5,5,0,60,36,24,0,,,,,56,2,54
07/02/2025 22:00,,,,5,3,2,7,3,4,,,,0,0,0,3,3,0,2,2,0,56,41,15,0,,,,,46,1,45
07/02/2025 23:00,,,,1,0,1,8,3,5,,,,0,0,0,5,5,0,1,1,0,31,27,4,0,,,,,43,0,43
08/02/2025 00:00,,,,1,0,1,3,0,3,,,,0,0,0,1,1,0,1,1,0,29,17,12,0,,,,,24,1,23
08/02/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,12,8,4,0,,,,,10,0,10
08/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,8,6,2,0,,,,,10,0,10
08/02/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,4,2,2,0,,,,,6,0,6
08/02/2025 04:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,8,3,5,0,,,,,5,0,5
08/02/2025 05:00,,,,2,2,0,2,2,0,,,,0,0,0,3,3,0,2,2,0,18,6,12,0,,,,,4,1,3
08/02/2025 06:00,,,,2,1,1,5,2,3,,,,0,0,0,2,2,0,1,1,0,27,5,22,0,,,,,4,0,4
08/02/2025 07:00,,,,13,10,3,18,9,9,,,,0,0,0,5,5,0,4,4,0,44,12,32,0,,,,,7,0,7
08/02/2025 08:00,,,,24,12,12,35,15,20,,,,0,0,0,5,5,0,7,7,0,43,18,25,0,,,,,12,1,11
08/02/2025 09:00,,,,43,24,19,56,28,28,,,,0,0,0,8,8,0,12,12,0,47,19,28,0,,,,,15,0,15
08/02/2025 10:00,,,,46,22,24,70,25,45,,,,0,0,0,15,15,0,8,8,0,82,37,45,0,,,,,17,0,17
08/02/2025 11:00,,,,51,26,25,71,35,36,,,,0,0,0,9,9,0,11,11,0,74,26,48,0,,,,,48,0,48
08/02/2025 12:00,,,,35,18,17,51,25,26,,,,0,0,0,11,11,0,12,12,0,82,20,62,0,,,,,35,1,34
08/02/2025 13:00,,,,43,24,19,56,29,27,,,,0,0,0,4,4,0,7,7,0,89,36,53,0,,,,,32,0,32
08/02/2025 14:00,,,,35,21,14,52,27,25,,,,0,0,0,7,7,0,7,7,0,52,22,30,0,,,,,46,0,46
08/02/2025 15:00,,,,29,16,13,43,26,17,,,,0,0,0,8,8,0,6,6,0,101,52,49,0,,,,,41,0,41
08/02/2025 16:00,,,,16,6,10,36,15,21,,,,0,0,0,8,8,0,6,6,0,82,46,36,0,,,,,60,0,60
08/02/2025 17:00,,,,11,6,5,18,6,12,,,,0,0,0,11,11,0,4,4,0,74,31,43,0,,,,,53,1,52
08/02/2025 18:00,,,,13,6,7,22,10,12,,,,0,0,0,11,11,0,8,8,0,64,35,29,0,,,,,39,1,38
08/02/2025 19:00,,,,9,3,6,19,9,10,,,,0,0,0,8,8,0,4,4,0,72,41,31,0,,,,,37,0,37
08/02/2025 20:00,,,,4,2,2,16,4,12,,,,0,0,0,6,6,0,6,6,0,54,23,31,0,,,,,49,2,47
08/02/2025 21:00,,,,2,1,1,7,2,5,,,,0,0,0,5,5,0,3,3,0,51,28,23,0,,,,,35,1,34
08/02/2025 22:00,,,,5,2,3,4,2,2,,,,0,0,0,2,2,0,1,1,0,47,24,23,0,,,,,22,0,22
08/02/2025 23:00,,,,2,1,1,7,3,4,,,,0,0,0,4,4,0,0,0,0,30,20,10,0,,,,,28,0,28
09/02/2025 00:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,17,12,5,0,,,,,25,1,24
09/02/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,10,9,1,0,,,,,8,0,8
09/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,9,6,3,0,,,,,12,0,12
09/02/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,9,6,3,0,,,,,6,0,6
09/02/2025 04:00,,,,0,0,0,2,0,2,,,,0,0,0,0,0,0,0,0,0,7,3,4,0,,,,,3,0,3
09/02/2025 05:00,,,,3,1,2,3,1,2,,,,0,0,0,0,0,0,1,1,0,9,1,8,0,,,,,3,0,3
09/02/2025 06:00,,,,5,3,2,9,4,5,,,,0,0,0,2,2,0,2,2,0,23,7,16,0,,,,,6,0,6
09/02/2025 07:00,,,,14,7,7,22,7,15,,,,0,0,0,2,2,0,2,2,0,32,10,22,0,,,,,6,0,6
09/02/2025 08:00,,,,53,19,34,53,18,35,,,,0,0,0,4,4,0,7,7,0,30,5,25,0,,,,,13,0,13
09/02/2025 09:00,,,,59,24,35,82,33,49,,,,0,0,0,8,8,0,9,9,0,44,17,27,0,,,,,10,0,10
09/02/2025 10:00,,,,65,23,42,97,43,54,,,,0,0,0,16,16,0,11,11,0,53,14,39,0,,,,,14,0,14
09/02/2025 11:00,,,,89,42,47,105,52,53,,,,0,0,0,10,10,0,19,19,0,56,19,37,0,,,,,21,0,21
09/02/2025 12:00,,,,75,43,32,119,65,54,,,,0,0,0,18,18,0,17,17,0,68,22,46,0,,,,,30,0,30
09/02/2025 13:00,,,,59,34,25,97,59,38,,,,0,0,0,11,11,0,12,12,0,71,38,33,0,,,,,29,0,29
09/02/2025 14:00,,,,50,28,22,70,35,35,,,,0,0,0,6,6,0,11,11,0,88,30,58,0,,,,,30,0,30
09/02/2025 15:00,,,,24,16,8,32,18,14,,,,0,0,0,7,7,0,3,3,0,71,33,38,0,,,,,40,1,39
09/02/2025 16:00,,,,14,6,8,29,14,15,,,,0,0,0,6,6,0,5,5,0,49,23,26,0,,,,,42,0,42
09/02/2025 17:00,,,,14,5,9,28,15,13,,,,0,0,0,1,1,0,6,6,0,76,37,39,0,,,,,57,0,57
09/02/2025 18:00,,,,7,6,1,33,17,16,,,,0,0,0,9,9,0,3,3,0,68,33,35,0,,,,,83,0,83
09/02/2025 19:00,,,,5,3,2,29,13,16,,,,0,0,0,7,7,0,7,7,0,73,37,36,0,,,,,51,0,51
09/02/2025 20:00,,,,5,1,4,10,6,4,,,,0,0,0,4,4,0,9,9,0,48,32,16,0,,,,,58,0,58
09/02/2025 21:00,,,,5,3,2,12,4,8,,,,0,0,0,3,3,0,7,7,0,41,26,15,0,,,,,32,0,32
09/02/2025 22:00,,,,3,2,1,9,3,6,,,,0,0,0,1,1,0,3,3,0,24,17,7,0,,,,,27,0,27
09/02/2025 23:00,,,,3,1,2,3,1,2,,,,0,0,0,1,1,0,1,1,0,15,10,5,0,,,,,20,1,19
10/02/2025 00:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,7,5,2,0,,,,,13,0,13
10/02/2025 01:00,,,,2,1,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,3,2,0,,,,,5,0,5
10/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,,,,5,0,5
10/02/2025 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,,,,1,0,1
10/02/2025 04:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,8,4,4,0,,,,,5,0,5
10/02/2025 05:00,,,,3,2,1,5,3,2,,,,0,0,0,2,2,0,3,3,0,31,6,25,0,,,,,7,1,6
10/02/2025 06:00,,,,15,12,3,19,15,4,,,,0,0,0,11,11,0,6,6,0,84,16,68,0,,,,,8,0,8
10/02/2025 07:00,,,,43,38,5,75,64,11,,,,0,0,0,16,16,0,20,20,0,224,41,183,0,,,,,13,1,12
10/02/2025 08:00,,,,47,44,3,92,82,10,,,,0,0,0,39,39,0,80,80,0,508,54,454,0,,,,,54,0,54
10/02/2025 09:00,,,,19,13,6,36,25,11,,,,0,0,0,16,16,0,13,13,0,192,29,163,0,,,,,27,3,24
10/02/2025 10:00,,,,13,8,5,21,9,12,,,,0,0,0,9,9,0,10,10,0,46,23,23,0,,,,,15,0,15
10/02/2025 11:00,,,,10,6,4,22,15,7,,,,0,0,0,7,7,0,6,6,0,42,37,5,0,,,,,30,0,30
10/02/2025 12:00,,,,17,9,8,24,12,12,,,,0,0,0,12,12,0,11,11,0,66,21,45,0,,,,,36,0,36
10/02/2025 13:00,,,,8,1,7,24,11,13,,,,0,0,0,13,13,0,10,10,0,74,40,34,0,,,,,51,0,51
10/02/2025 14:00,,,,11,8,3,17,9,8,,,,0,0,0,16,16,0,15,15,0,90,48,42,0,,,,,48,0,48
10/02/2025 15:00,,,,7,3,4,14,7,7,,,,0,0,0,43,43,0,16,16,0,117,72,45,0,,,,,51,0,51
10/02/2025 16:00,,,,20,4,16,28,7,21,,,,0,0,0,15,15,0,20,20,0,194,124,70,0,,,,,80,0,80
10/02/2025 17:00,,,,34,3,31,77,12,65,,,,0,0,0,29,29,0,18,18,0,350,268,82,0,,,,,158,0,158
10/02/2025 18:00,,,,42,7,35,68,6,62,,,,0,0,0,18,18,0,15,15,0,241,175,66,0,,,,,155,0,155
10/02/2025 19:00,,,,16,3,13,27,4,23,,,,0,0,0,13,13,0,12,12,0,151,93,58,0,,,,,78,0,78
10/02/2025 20:00,,,,8,4,4,14,7,7,,,,0,0,0,8,8,0,5,5,0,76,52,24,0,,,,,59,1,58
10/02/2025 21:00,,,,4,1,3,9,3,6,,,,0,0,0,2,2,0,5,5,0,69,48,21,0,,,,,47,0,47
10/02/2025 22:00,,,,2,1,1,5,0,5,,,,0,0,0,3,3,0,3,3,0,31,20,11,0,,,,,22,0,22
10/02/2025 23:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,19,13,6,0,,,,,19,0,19
11/02/2025 00:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,3,3,0,9,6,3,0,,,,,10,0,10
11/02/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,,,,1,0,1
11/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,,,,1,0,1
11/02/2025 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,3,1,2,0,,,,,2,0,2
11/02/2025 04:00,,,,2,2,0,3,2,1,,,,0,0,0,0,0,0,1,1,0,5,2,3,0,,,,,3,0,3
11/02/2025 05:00,,,,3,3,0,5,2,3,,,,0,0,0,5,5,0,4,4,0,25,8,17,0,,,,,4,0,4
11/02/2025 06:00,,,,19,16,3,27,21,6,,,,0,0,0,5,5,0,6,6,0,101,17,84,0,,,,,8,0,8
11/02/2025 07:00,,,,50,41,9,72,58,14,,,,0,0,0,20,20,0,28,28,0,265,54,211,0,,,,,15,1,14
11/02/2025 08:00,,,,60,50,10,115,103,12,,,,0,0,0,39,39,0,79,79,0,646,85,561,0,,,,,42,0,42
11/02/2025 09:00,,,,14,12,2,32,23,9,,,,0,0,0,17,17,0,12,12,0,263,48,215,0,,,,,40,0,40
11/02/2025 10:00,,,,19,13,6,27,15,12,,,,0,0,0,10,10,0,4,4,0,78,24,54,0,,,,,20,0,20
11/02/2025 11:00,,,,20,9,11,27,14,13,,,,0,0,0,10,10,0,10,10,0,63,19,44,0,,,,,31,0,31
11/02/2025 12:00,,,,20,9,11,38,19,19,,,,0,0,0,12,12,0,9,9,0,85,39,46,0,,,,,55,1,54
11/02/2025 13:00,,,,20,14,6,35,23,12,,,,0,0,0,12,12,0,10,10,0,100,37,63,0,,,,,58,0,58
11/02/2025 14:00,,,,20,5,15,29,12,17,,,,0,0,0,13,13,0,17,17,0,88,45,43,0,,,,,39,0,39
11/02/2025 15:00,,,,27,12,15,39,16,23,,,,0,0,0,40,40,0,12,12,0,137,80,57,0,,,,,58,1,57
11/02/2025 16:00,,,,31,11,20,47,10,37,,,,0,0,0,32,32,0,27,27,0,226,151,75,0,,,,,118,0,118
11/02/2025 17:00,,,,58,14,44,112,28,84,,,,0,0,0,35,35,0,25,25,0,389,293,96,0,,,,,192,0,192
11/02/2025 18:00,,,,59,11,48,103,20,83,,,,0,0,0,30,30,0,18,18,0,322,236,86,0,,,,,184,0,184
11/02/2025 19:00,,,,34,8,26,40,12,28,,,,0,0,0,14,14,0,9,9,0,193,128,65,0,,,,,116,0,116
11/02/2025 20:00,,,,17,3,14,25,5,20,,,,0,0,0,14,14,0,9,9,0,127,90,37,0,,,,,63,0,63
11/02/2025 21:00,,,,6,3,3,8,2,6,,,,0,0,0,10,10,0,5,5,0,71,41,30,0,,,,,62,0,62
11/02/2025 22:00,,,,7,2,5,8,1,7,,,,0,0,0,5,5,0,4,4,0,63,44,19,0,,,,,40,0,40
11/02/2025 23:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,17,11,6,0,,,,,20,0,20
12/02/2025 00:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,9,6,3,0,,,,,11,1,10
12/02/2025 01:00,,,,2,1,1,0,0,0,,,,0,0,0,1,1,0,1,1,0,7,3,4,0,,,,,2,0,2
12/02/2025 02:00,,,,1,0,1,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,,,,6,0,6
12/02/2025 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,,,,4,0,4
12/02/2025 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,6,1,5,0,,,,,3,0,3
12/02/2025 05:00,,,,4,3,1,10,4,6,,,,0,0,0,4,4,0,4,4,0,33,7,26,0,,,,,3,0,3
12/02/2025 06:00,,,,18,15,3,27,22,5,,,,0,0,0,10,10,0,9,9,0,98,20,78,0,,,,,11,0,11
12/02/2025 07:00,,,,66,52,14,82,65,17,,,,0,0,0,22,22,0,24,24,0,330,60,270,0,,,,,17,0,17
12/02/2025 08:00,,,,68,57,11,132,111,21,,,,0,0,0,48,48,0,82,82,0,657,79,578,0,,,,,44,1,43
12/02/2025 09:00,,,,34,25,9,48,27,21,,,,0,0,0,22,22,0,14,14,0,243,41,202,0,,,,,34,0,34
12/02/2025 10:00,,,,40,16,24,35,13,22,,,,0,0,0,8,8,0,21,21,0,82,23,59,0,,,,,31,0,31
12/02/2025 11:00,,,,36,18,18,48,26,22,,,,0,0,0,4,4,0,5,5,0,86,30,56,0,,,,,30,2,28
12/02/2025 12:00,,,,36,21,15,59,38,21,,,,0,0,0,15,15,0,9,9,0,79,34,45,0,,,,,55,0,55
12/02/2025 13:00,,,,35,14,21,42,20,22,,,,0,0,0,19,19,0,21,21,0,123,61,62,0,,,,,53,0,53
12/02/2025 14:00,,,,26,17,9,32,16,16,,,,0,0,0,9,9,0,22,22,0,113,65,48,0,,,,,67,0,67
12/02/2025 15:00,,,,29,12,17,45,15,30,,,,0,0,0,43,43,0,14,14,0,101,65,36,0,,,,,66,0,66
12/02/2025 16:00,,,,38,9,29,45,12,33,,,,0,0,0,24,24,0,29,29,0,243,183,60,0,,,,,115,0,115
12/02/2025 17:00,,,,64,15,49,103,23,80,,,,0,0,0,29,29,0,35,35,0,441,340,101,0,,,,,215,2,213
12/02/2025 18:00,,,,54,12,42,101,18,83,,,,0,0,0,29,29,0,17,17,0,299,212,87,0,,,,,147,0,147
12/02/2025 19:00,,,,31,5,26,48,14,34,,,,0,0,0,9,9,0,17,17,0,187,134,53,0,,,,,76,0,76
12/02/2025 20:00,,,,18,8,10,30,14,16,,,,0,0,0,6,6,0,11,11,0,127,86,41,0,,,,,108,0,108
12/02/2025 21:00,,,,6,4,2,13,3,10,,,,0,0,0,5,5,0,6,6,0,82,51,31,0,,,,,63,1,62
12/02/2025 22:00,,,,2,1,1,7,1,6,,,,0,0,0,5,5,0,5,5,0,56,38,18,0,,,,,41,1,40
12/02/2025 23:00,,,,2,1,1,4,2,2,,,,0,0,0,5,5,0,1,1,0,30,22,8,0,,,,,38,0,38
13/02/2025 00:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,15,10,5,0,,,,,18,0,18
13/02/2025 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,2,2,0,4,4,0,0,,,,,1,0,1
13/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,1,1,0,0,,,,,3,0,3
13/02/2025 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,1,0,1
13/02/2025 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,8,2,6,0,,,,,5,0,5
13/02/2025 05:00,,,,2,1,1,3,0,3,,,,0,0,0,4,4,0,4,4,0,35,5,30,0,,,,,3,0,3
13/02/2025 06:00,,,,20,17,3,28,20,8,,,,0,0,0,12,12,0,5,5,0,102,19,83,0,,,,,8,0,8
13/02/2025 07:00,,,,64,53,11,82,66,16,,,,0,0,0,14,14,0,19,19,0,272,49,223,0,,,,,19,0,19
13/02/2025 08:00,,,,64,58,6,118,101,17,,,,0,0,0,35,35,0,72,72,0,605,76,529,0,,,,,55,2,53
13/02/2025 09:00,,,,28,21,7,50,38,12,,,,0,0,0,21,21,0,23,23,0,270,59,211,0,,,,,41,0,41
13/02/2025 10:00,,,,27,14,13,40,23,17,,,,0,0,0,10,10,0,19,19,0,82,23,59,0,,,,,24,0,24
13/02/2025 11:00,,,,19,11,8,23,13,10,,,,0,0,0,19,19,0,6,6,0,92,31,61,0,,,,,31,0,31
13/02/2025 12:00,,,,21,14,7,34,21,13,,,,0,0,0,10,10,0,7,7,0,90,34,56,0,,,,,39,0,39
13/02/2025 13:00,,,,21,12,9,37,17,20,,,,0,0,0,17,17,0,15,15,0,113,61,52,0,,,,,69,0,69
13/02/2025 14:00,,,,17,10,7,27,12,15,,,,0,0,0,11,11,0,17,17,0,98,50,48,0,,,,,59,0,59
13/02/2025 15:00,,,,13,4,9,17,5,12,,,,0,0,0,28,28,0,9,9,0,142,96,46,0,,,,,61,0,61
13/02/2025 16:00,,,,30,11,19,46,19,27,,,,0,0,0,28,28,0,29,29,0,213,150,63,0,,,,,105,0,105
13/02/2025 17:00,,,,53,16,37,85,20,65,,,,0,0,0,29,29,0,30,30,0,413,293,120,0,,,,,186,0,186
13/02/2025 18:00,,,,45,13,32,84,21,63,,,,0,0,0,20,20,0,13,13,0,299,211,88,0,,,,,143,0,143
13/02/2025 19:00,,,,28,7,21,41,10,31,,,,0,0,0,17,17,0,8,8,0,183,109,74,0,,,,,82,0,82
13/02/2025 20:00,,,,7,2,5,20,8,12,,,,0,0,0,9,9,0,14,14,0,138,88,50,0,,,,,74,0,74
13/02/2025 21:00,,,,2,0,2,5,1,4,,,,0,0,0,8,8,0,5,5,0,85,58,27,0,,,,,55,0,55
13/02/2025 22:00,,,,2,1,1,7,1,6,,,,0,0,0,5,5,0,4,4,0,61,45,16,0,,,,,44,0,44
13/02/2025 23:00,,,,3,0,3,3,0,3,,,,0,0,0,2,2,0,1,1,0,46,38,8,0,,,,,40,0,40
14/02/2025 00:00,,,,2,1,1,4,1,3,,,,0,0,0,0,0,0,1,1,0,25,19,6,0,,,,,20,0,20
14/02/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,7,6,1,0,,,,,2,1,1
14/02/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,3,3,0,0,,,,,8,0,8
14/02/2025 03:00,,,,1,0,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,3,1,2,0,,,,,0,0,0
14/02/2025 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,1,1,0,5,1,4,0,,,,,5,0,5
14/02/2025 05:00,,,,0,0,0,3,0,3,,,,0,0,0,2,2,0,5,5,0,27,2,25,0,,,,,4,0,4
14/02/2025 06:00,,,,12,8,4,15,10,5,,,,0,0,0,4,4,0,3,3,0,88,19,69,0,,,,,10,1,9
14/02/2025 07:00,,,,25,17,8,39,27,12,,,,0,0,0,9,9,0,15,15,0,181,40,141,0,,,,,16,0,16
14/02/2025 08:00,,,,31,25,6,41,32,9,,,,0,0,0,33,33,0,54,54,0,313,54,259,0,,,,,35,0,35
14/02/2025 09:00,,,,10,6,4,16,11,5,,,,0,0,0,13,13,0,7,7,0,167,31,136,0,,,,,35,0,35
14/02/2025 10:00,,,,9,7,2,12,9,3,,,,0,0,0,11,11,0,6,6,0,73,22,51,0,,,,,22,0,22
14/02/2025 11:00,,,,5,3,2,13,5,8,,,,0,0,0,14,14,0,7,7,0,60,17,43,0,,,,,30,0,30
14/02/2025 12:00,,,,10,3,7,18,7,11,,,,0,0,0,10,10,0,5,5,0,87,37,50,0,,,,,47,0,47
14/02/2025 13:00,,,,10,6,4,13,6,7,,,,0,0,0,18,18,0,3,3,0,98,40,58,0,,,,,49,0,49
14/02/2025 14:00,,,,5,1,4,7,2,5,,,,0,0,0,15,15,0,11,11,0,90,47,43,0,,,,,50,0,50
14/02/2025 15:00,,,,7,1,6,13,4,9,,,,0,0,0,17,17,0,12,12,0,109,66,43,0,,,,,53,0,53
14/02/2025 16:00,,,,15,7,8,18,6,12,,,,0,0,0,21,21,0,21,21,0,167,103,64,0,,,,,94,0,94
14/02/2025 17:00,,,,23,6,17,45,9,36,,,,0,0,0,15,15,0,13,13,0,230,145,85,0,,,,,123,1,122
14/02/2025 18:00,,,,19,3,16,35,8,27,,,,0,0,0,16,16,0,8,8,0,202,132,70,0,,,,,102,0,102
14/02/2025 19:00,,,,8,2,6,22,7,15,,,,0,0,0,7,7,0,8,8,0,108,71,37,0,,,,,63,0,63
14/02/2025 20:00,,,,7,5,2,13,10,3,,,,0,0,0,8,8,0,4,4,0,73,41,32,0,,,,,60,0,60
14/02/2025 21:00,,,,0,0,0,5,2,3,,,,0,0,0,6,6,0,2,2,0,57,28,29,0,,,,,33,0,33
14/02/2025 22:00,,,,3,2,1,11,3,8,,,,0,0,0,2,2,0,6,6,0,54,36,18,0,,,,,50,1,49
14/02/2025 23:00,,,,1,1,0,4,1,3,,,,0,0,0,2,2,0,4,4,0,33,26,7,0,,,,,39,0,39
15/02/2025 00:00,,,,0,0,0,3,1,2,,,,0,0,0,1,1,0,1,1,0,20,14,6,0,,,,,24,0,24
15/02/2025 01:00,,,,1,0,1,4,1,3,,,,0,0,0,1,1,0,0,0,0,13,7,6,0,,,,,7,0,7
15/02/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,8,6,2,0,,,,,10,0,10
15/02/2025 03:00,,,,2,0,2,1,0,1,,,,0,0,0,0,0,0,1,1,0,4,4,0,0,,,,,11,0,11
15/02/2025 04:00,,,,1,1,0,3,3,0,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,,,,3,0,3
15/02/2025 05:00,,,,2,1,1,1,0,1,,,,0,0,0,3,3,0,3,3,0,8,2,6,0,,,,,2,0,2
15/02/2025 06:00,,,,5,2,3,7,2,5,,,,0,0,0,4,4,0,1,1,0,20,4,16,0,,,,,4,0,4
15/02/2025 07:00,,,,15,10,5,17,8,9,,,,0,0,0,2,2,0,5,5,0,39,19,20,0,,,,,12,0,12
15/02/2025 08:00,,,,35,15,20,33,9,24,,,,0,0,0,1,1,0,6,6,0,56,9,47,0,,,,,8,0,8
15/02/2025 09:00,,,,55,26,29,80,37,43,,,,0,0,0,11,11,0,5,5,0,59,17,42,0,,,,,16,0,16
15/02/2025 10:00,,,,48,24,24,48,26,22,,,,0,0,0,4,4,0,7,7,0,91,34,57,0,,,,,23,0,23
15/02/2025 11:00,,,,45,18,27,66,27,39,,,,0,0,0,7,7,0,8,8,0,83,29,54,0,,,,,47,0,47
15/02/2025 12:00,,,,55,34,21,74,43,31,,,,0,0,0,5,5,0,11,11,0,96,46,50,0,,,,,38,0,38
15/02/2025 13:00,,,,33,18,15,50,30,20,,,,0,0,0,12,12,0,10,10,0,77,33,44,0,,,,,56,1,55
15/02/2025 14:00,,,,45,25,20,57,32,25,,,,0,0,0,8,8,0,9,9,0,91,37,54,0,,,,,53,0,53
15/02/2025 15:00,,,,19,12,7,22,12,10,,,,0,0,0,10,10,0,2,2,0,77,32,45,0,,,,,51,1,50
15/02/2025 16:00,,,,22,12,10,30,20,10,,,,0,0,0,7,7,0,3,3,0,95,51,44,0,,,,,55,0,55
15/02/2025 17:00,,,,16,9,7,28,16,12,,,,0,0,0,9,9,0,12,12,0,71,38,33,0,,,,,69,1,68
15/02/2025 18:00,,,,8,3,5,27,12,15,,,,0,0,0,5,5,0,8,8,0,74,38,36,0,,,,,64,2,62
15/02/2025 19:00,,,,5,1,4,13,3,10,,,,0,0,0,3,3,0,4,4,0,68,25,43,0,,,,,60,1,59
15/02/2025 20:00,,,,0,0,0,12,6,6,,,,0,0,0,3,3,0,2,2,0,61,25,36,0,,,,,31,0,31
15/02/2025 21:00,,,,4,2,2,11,6,5,,,,0,0,0,2,2,0,5,5,0,38,20,18,0,,,,,27,0,27
15/02/2025 22:00,,,,1,0,1,5,2,3,,,,0,0,0,5,5,0,0,0,0,30,16,14,0,,,,,33,0,33
